,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
2951,jstet_497466,Anatoly Chubais,,Anatoly Chubais,"You need to find somebody who will speak the same language. We understand that we couldn't have any kind of discussion without permission, without a legal framework behind it.",30,white,male,wikidata,llm,68800.0,4.837588438235511,1
2952,jstet_295107,Anaximenes,,Anaximenes,"To what purpose should I trouble myself in searching out the secrets of the stars, having death or slavery continually before my eyes?",23,white,male,wikidata,llm,170000.0,5.230448921378274,1
2953,jstet_157512,Ander Monson,,Ander Monson,To be alive is to be dizzy and not to know exactly where to go.,15,white,male,wikidata,llm,29900.0,4.47567118832443,1
1002,jstet_157601,Anderson A. Charles,,Anderson A. Charles,I am living while I am living.,7,black,male,llm,llm,15100.0,4.178977,1
2954,jstet_399900,Andre Chenier,,Andre Chenier,Oh death you can wait keep your distance.,8,white,male,wikidata,llm,56100.0,4.748962861256161,1
3010,jstet_345365,André Gorz,,André Gorz,With you I understood that pleasure is not something you give or take. It's a way of giving yourself and calling forth the gift of self from another person.,30,white,male,wikidata,llm,168000.0,5.225309281725863,1
1005,jstet_498390,Andre Leon Talley,,Andre Leon Talley,The little black dress expresses a moment of freedom and individuality every time.,13,black,male,wikidata,wikidata,271000.0,5.432969290874405,2
2009,jstet_464234,Andre Norton,,Andre Norton,"Perhaps it is because cats do not live by human patterns, do not fit themselves into prescribed behavior, that they are so united to creative people.",26,white,female,wikidata,llm,340000.0,5.531478917042255,2
1008,jstet_444348,Andre Ward,,Andre Ward,"Not fighting, avoiding talking to fans... that's when the thoughts creep in about retiring and moving on to something else.",21,black,male,wikidata,llm,255000.0,5.406540180433956,4
2010,jstet_308962,Andrea Laurence,,Andrea Laurence,"I guess after you’ve writhed around naked on the floor in front of a man, the least you can do is let him take you to dinner.",28,white,female,wikidata,llm,165000.0,5.217483944213907,1
2956,jstet_370490,Andreas Moritz,,Andreas Moritz,"The standard treatments for cancer are not meant to heal, but to destroy.",13,white,male,wikidata,llm,182000.0,5.260071387985075,2
2957,jstet_328101,Andreas Vesalius,,Andreas Vesalius,I am not accustomed to saying anything with certainty after only one or two observations.,15,white,male,wikidata,llm,603000.0,5.780317312140151,1
2958,jstet_489523,Andrei A. Gromyko,,Andrei A. Gromyko,"Comrades, this man has a nice smile, but he's got iron teeth.",13,white,male,llm,llm,45000.0,4.653212513775344,1
2959,jstet_11039,Andrei Pleșu,,Andrei Pleșu,Trebuie sa te departezi putin de tine ca sa te poti apropia de ceilalti.,14,white,male,wikidata,llm,457000.0,5.65991620006985,1
2960,jstet_310987,Andrei Sakharov,,Andrei Sakharov,"Profound thoughts arise only in debate, with a possibility of counterargument, only when there is a possibility of expressing not only correct ideas, but also dubious ideas.",27,white,male,wikidata,wikidata,465000.0,5.6674529528899535,1
2961,jstet_161131,Andres Heinz,,Andres Heinz,Perfection is not just about control. It's also about letting go. Surprise yourself so you can surprise the audience. Transcendence! Very few have it in them.,27,white,male,wikidata,llm,20400.0,4.309630167425898,1
2964,jstet_104197,Andrew Ashling,,Andrew Ashling,"History doesn't remember gardens.…You forgot the wise administrators, those who kept the peace, those who brought prosperity. You needn’t feel embarrassed, though. So did history.",28,white,male,llm,llm,4870.0,3.6875289612146345,9
2973,jstet_480315,Andrew Bird,,Andrew Bird,"My favorite literature to read is fairly dry history. I like the framework, and my imagination can do the rest.",20,white,male,wikidata,llm,535000.0,5.7283537820212285,2
2974,jstet_321690,Andrew Bridge,,Andrew Bridge,"Of course, some families cannot be saved and their children cannot be returned. Yet, even then, their love for each other must be worth something.",25,white,male,wikidata,llm,38300.0,4.583198773968623,1
2975,jstet_238985,Andrew Dalby,,Andrew Dalby,Teachers were powerful enough to kill the indigenous languages: they are not powerful enough to bring them back to life.,20,white,male,wikidata,llm,1200000.0,6.079181246047625,1
2976,jstet_386252,Andrew Delbanco,,Andrew Delbanco,So we might say that the most important thing one can acquire in college is a well-functioning bullshit meter.,20,white,male,wikidata,llm,78800.0,4.896526217489555,1
2978,jstet_237912,Andrew Faulkner,,Andrew Faulkner,And you’re a tall drink of water because we’re so fucking thirsty,14,white,male,wikidata,llm,88600.0,4.947433721887051,2
2979,jstet_192089,Andrew Harvey,,Andrew Harvey,Competition exists to choose who gets the prize when the prize can’t be shared.,15,white,male,wikidata,llm,285000.0,5.45484486000851,1
2982,jstet_157163,Andrew Holleran,,Andrew Holleran,He did not wish to be the man to whom nothing was ever to happen.,15,white,male,wikidata,llm,200000.0,5.301029995663981,8
2990,jstet_205643,Andrew Horvat,,Andrew Horvat,One very good way to invite stares of disapproval in Japan is to walk and eat at the same time.,20,white,male,wikidata,llm,9210.0,3.964259630196849,1
2993,jstet_230053,Andrew James Pritchard,,Andrew James Pritchard,"I know, at the time it was an imperfect solution in an imperfect world.",14,white,male,llm,llm,2770.0,3.4424797690644486,4
2997,jstet_471015,Andrew Lansley,,Andrew Lansley,We will empower patients as well as health professionals. We will disempower the hierarchy and bureaucracy.,16,white,male,wikidata,llm,54000.0,4.732393759822968,2
2998,jstet_493831,Andrew Marr,,Andrew Marr,"Verbally, I'm quite fast on my feet. I could embarrass or anger most people if I wanted to.",19,white,male,wikidata,llm,377000.0,5.576341350205793,1
1010,jstet_21657,Andrew Masuku,,Andrew Masuku,"Christians depend on each other, they should not be independent against each other",13,black,male,llm,llm,2200.0,3.342423,1
2999,jstet_213968,Andrew Mayne,,Andrew Mayne,Dwelling on the sins of the past won't help us stop the evils of the present.,17,white,male,wikidata,llm,98500.0,4.993436230497612,1
3000,jstet_493040,Andrew Mellon,,Andrew Mellon,Strong men have sound ideas and the force to make these ideas effective.,13,white,male,wikidata,llm,169000.0,5.227886704613674,1
3001,jstet_289896,Andrew Robert Burn,,Andrew Robert Burn,live life like its going out of style,8,white,male,wikidata,llm,4070.0,3.60959440922522,1
3004,jstet_272960,Andrew Roberts,,Andrew Roberts,I am very happy to see the enemy wish to avoid our coming to him. – Napoleon,16,white,male,wikidata,llm,935000.0,5.970811610872518,1
3006,jstet_117108,Andrew Schweitzer,,Andrew Schweitzer,There are two means of refuge from the miseries of life: music and cats.,14,white,male,wikidata,llm,25900.0,4.413299764081252,1
3007,jstet_431325,Andrew Scott,,Andrew Scott,I find any sort of acting that doesn't have any humor in it is mind-numbingly boring.,18,white,male,wikidata,llm,3200000.0,6.505149978319906,1
3008,jstet_210554,Andrew Strauss,,Andrew Strauss,I should and can play better. That is going to be the challenge for me.,15,white,male,wikidata,llm,256000.0,5.408239965311849,1
3009,jstet_302329,Andrzej Wajda,,Andrzej Wajda,(...) a director should tell a story that is close to his own existential experience.,14,white,male,wikidata,llm,2010000.0,6.303196057420489,1
3012,jstet_296903,Andy Carrington,,Andy Carrington,"So many likes and retweets for having the ""GUTS""to say what every-one thinksONTHEFUCKINGINTER-NET(but never in the street).",21,white,male,wikidata,llm,6630.0,3.821513528404773,2
3013,jstet_482279,Andy Kaufman,,Andy Kaufman,"I just want real reactions. I want people to laugh from the gut, be sad from the gut - or get angry from the gut.",24,white,male,wikidata,llm,405000.0,5.607455023214668,1
3014,jstet_44180,Andy Mulcahy,,Andy Mulcahy,"Life is but a momentary glimpse of the wonder of this astonishing universe, and it is sad to see so many dreaming it away on spiritual fantasy.",27,white,male,llm,llm,6440.0,3.808885867359812,1
3015,jstet_187080,Andy Pauley,,Andy Pauley,If a fire burns to bright its probally not burning at all,12,white,male,llm,llm,1670.0,3.222716471147584,1
2011,jstet_434842,Angel Olsen,,Angel Olsen,"It's very important to enjoy time alone with yourself and just existing, because existence is kind of cool.",19,white,female,wikidata,llm,401000.0,5.603144372620182,1
60,jstet_359804,Angela Flournoy,,Angela Flournoy,There ain't no haints in Detroit.,7,black,female,wikidata,llm,507000.0,5.705007959333336,1
2012,jstet_82874,Angela Gascoigne,,Angela Gascoigne,I love you. I trust you and... I want to be your human canvas!,14,white,female,llm,llm,7040.0,3.847572659142112,1
2013,jstet_365347,Angela Glowacki,,Angela Glowacki,Move on. Life won't wait for you.,8,white,female,llm,llm,14500.0,4.161368002234975,1
62,jstet_341144,Angela Khristin Brown,,Angela Khristin Brown,"Always strive to achieve and eve if you don't reach your goal in life, you will be amongst the stars.",21,black,female,llm,llm,1370.0,3.1367205671564067,2
2014,jstet_402271,Angela L. Wozniak,,Angela L. Wozniak,I have come to realize that all my trouble with living has come from fear and smallness within me.,19,white,female,llm,llm,2330.0,3.367355921026019,1
63,jstet_186436,Angela Rae Harris,,Angela Rae Harris,You meet someone who changes your world and when they leave you’re left as a stranger in the world. You don’t even know yourself. - Keaira,27,black,female,llm,llm,1790.0,3.252853,1
2015,jstet_458047,Angela Watson,,Angela Watson,Perfection is impossible just strive to do your best.,9,white,female,wikidata,llm,218000.0,5.338456493604605,1
2018,jstet_291972,Angelika Rust,,Angelika Rust,We assassinate. We don't accessorize. But I understand how it is possible to confuse the two.,17,white,female,wikidata,llm,5600.0,3.7481880270062,2
2019,jstet_413297,Angelique Arnauld,,Angelique Arnauld,Perfection consists not in doing extraordinary things but in doing ordinary things extraordinarily well.,14,white,female,wikidata,llm,16500.0,4.217483944213907,1
3018,jstet_34340,Angelos Michalopoulos,,Angelos Michalopoulos,"When a man decides to destroy his past, he automatically ends up destroying the part of his future that he will need the most",24,white,male,llm,llm,12700.0,4.103803720955957,8
2020,jstet_479252,Angie Dickinson,,Angie Dickinson,My mother was against me being an actress - until I introduced her to Frank Sinatra.,15,white,female,wikidata,llm,917000.0,5.962369335670021,1
2021,jstet_494750,Angie Harmon,,Angie Harmon,"Here's kind of my motto - if you're not happy at home, you're not happy anywhere else.",19,white,female,wikidata,llm,450000.0,5.653212513775344,1
66,jstet_493652,Angie Thomas,,Angie Thomas,"From my anger, frustration, and hurt, I wrote the short story that would later become 'The Hate U Give.",19,black,female,wikidata,llm,1260000.0,6.1003705451175625,1
3026,jstet_454225,Angus T. Jones,,Angus T. Jones,Everything is a learning experience.,5,white,male,wikidata,llm,164000.0,5.214843848047698,1
69,jstet_452569,Anita Baker,,Anita Baker,"You leave home to seek your fortune and, when you get it, you go home and share it with your family.",21,black,female,wikidata,wikidata,1140000.0,6.056904851336473,4
2022,jstet_476127,Anita Ekberg,,Anita Ekberg,The most important thing for a good marriage is to learn how to argue peaceably.,15,white,female,wikidata,llm,729000.0,5.862727528317975,1
2023,jstet_361938,Ann Handley MarketingProfs,,Ann Handley MarketingProfs,Good content isn’t about good storytelling. It’s about telling a true story well.,15,white,female,llm,llm,3510.0,3.545307116465824,1
2024,jstet_377939,Ann Lawrence,,Ann Lawrence,Perhaps it also demonstrates that any young girl can live quite healthily on coarse bread and clear water – so long as she has fine clothes.,25,white,female,wikidata,llm,580000.0,5.763427993562937,1
2031,jstet_258592,Ann Marie Frohoff,,Ann Marie Frohoff,"Be careful who you allow into your bed, and more importantly your heart.",13,white,female,llm,llm,4430.0,3.6464037262230695,8
2033,jstet_28794,Ann Napolitano,,Ann Napolitano,"Hope may have a positive reputation, but it has a vicious downside. If you have hope, you can be crushed.",20,white,female,wikidata,llm,342000.0,5.534026106056135,1
72,jstet_449735,Ann Plato,,Ann Plato,A good education is another name for happiness.,8,black,female,wikidata,wikidata,4880.0,3.68842,2
2034,jstet_326475,Ann Simpson,,Ann  Simpson,"Do what you love, especially if your sharing the word",10,white,female,llm,llm,704000.0,5.847572659142112,1
2035,jstet_43480,Ann Ward Radcliffe,,Ann Ward Radcliffe,You speak like a heroine...we shall see if you can suffer like one.,14,white,female,wikidata,llm,355000.0,5.550228353055094,1
2036,jstet_326456,Anna Buchan,,Anna Buchan,"It is wonderful how much news there is when people write every other day; if they wait for a month, there is nothing that seems worth telling.",27,white,female,wikidata,llm,13000.0,4.113943352306837,1
2037,jstet_410391,Anna Ford,,Anna Ford,It is men who face the biggest problems in the future adjusting to their new and complicated role.,18,white,female,wikidata,llm,69100.0,4.839478047374199,1
2039,jstet_375568,Anna Freeman,,Anna Freeman,"If I lost all, at least I would have played for it. It had always been my philosophy that one must play, or be a loser two-fold.",28,white,female,wikidata,llm,49300.0,4.69284691927723,2
2040,jstet_271071,Anna Glazebrook,,Anna Glazebrook,"Be the person you wish to be, not who you are told to be.",14,white,female,wikidata,llm,3260.0,3.513217600067939,1
2041,jstet_18964,Anna Gould,,Anna Gould,"Be beautiful if you can, wise if you want to, but be respected - that is essential.",16,white,female,wikidata,llm,31000.0,4.491361693834273,1
